scene_number,path,rotationSpeed,stop_angle,pause_time,volume_start,volume_poured,volume_received,spilled_volume
1480,../../output/MediumBottle/Medium_130_1399_26,0.03,26.0,1.4,129.963,0.0025,0.0025,0.0
1481,../../output/MediumBottle/Medium_130_1399_28,0.03,28.0,1.4,129.963,0.0025,0.0025,0.0
1482,../../output/MediumBottle/Medium_130_1399_30,0.03,30.0,1.4,129.963,0.0025,0.0025,0.0
1483,../../output/MediumBottle/Medium_130_1399_32,0.03,32.0,1.4,129.963,0.0075,0.0075,0.0
1484,../../output/MediumBottle/Medium_130_1399_34,0.03,34.0,1.4,129.963,0.005,0.005,0.0
1485,../../output/MediumBottle/Medium_130_1399_36,0.03,36.0,1.4,129.963,0.005,0.005,0.0
1486,../../output/MediumBottle/Medium_130_1399_38,0.03,38.0,1.4,129.963,0.0025,0.0025,0.0
1487,../../output/MediumBottle/Medium_130_1399_40,0.03,40.0,1.4,129.963,0.005,0.005,0.0
1488,../../output/MediumBottle/Medium_130_1399_42,0.03,42.0,1.4,129.963,0.005,0.0025,0.0025
1489,../../output/MediumBottle/Medium_130_1399_44,0.03,44.0,1.4,129.963,0.0025,0.0025,0.0
1490,../../output/MediumBottle/Medium_130_1399_46,0.03,46.0,1.4,129.963,0.005,0.005,0.0
1491,../../output/MediumBottle/Medium_130_1399_48,0.03,48.0,1.4,129.963,0.0075,0.0075,0.0
1492,../../output/MediumBottle/Medium_130_1399_50,0.03,50.0,1.4,129.963,0.005,0.0025,0.0025
1493,../../output/MediumBottle/Medium_130_1399_52,0.03,52.0,1.4,129.963,0.0075,0.005,0.0025
1494,../../output/MediumBottle/Medium_130_1399_54,0.03,54.0,1.4,129.963,0.0075,0.005,0.0025
1495,../../output/MediumBottle/Medium_130_1399_56,0.03,56.0,1.4,129.963,0.0125,0.005,0.0075
1496,../../output/MediumBottle/Medium_130_1399_58,0.03,58.0,1.4,129.963,0.0175,0.0075,0.01
1497,../../output/MediumBottle/Medium_130_1399_60,0.03,60.0,1.4,129.963,0.0125,0.0075,0.005
1498,../../output/MediumBottle/Medium_130_1399_62,0.03,62.0,1.4,129.963,0.03,0.015,0.015
1499,../../output/MediumBottle/Medium_130_1399_64,0.03,64.0,1.4,129.963,0.1975,0.18,0.0175
1500,../../output/MediumBottle/Medium_130_1399_66,0.03,66.0,1.4,129.963,1.34,1.3225,0.0175
1501,../../output/MediumBottle/Medium_130_1399_68,0.03,68.0,1.4,129.963,4.135,4.1075,0.0275
1502,../../output/MediumBottle/Medium_130_1399_70,0.03,70.0,1.4,129.963,8.795,8.7625,0.0325
1503,../../output/MediumBottle/Medium_130_1399_72,0.03,72.0,1.4,129.963,15.3275,15.2925,0.035
1504,../../output/MediumBottle/Medium_130_1399_74,0.03,74.0,1.4,129.963,23.185,23.145,0.04
1505,../../output/MediumBottle/Medium_130_1399_76,0.03,76.0,1.4,129.963,32.1375,32.0625,0.075
1506,../../output/MediumBottle/Medium_130_1399_78,0.03,78.0,1.4,129.963,41.9075,41.6575,0.25
1507,../../output/MediumBottle/Medium_130_1399_80,0.03,80.0,1.4,129.963,52.23,51.7275,0.5025
1508,../../output/MediumBottle/Medium_130_1399_82,0.03,82.0,1.4,129.963,62.7975,62.03,0.7675
1509,../../output/MediumBottle/Medium_130_1399_84,0.03,84.0,1.4,129.963,73.2075,69.32,3.8875
1510,../../output/MediumBottle/Medium_130_1399_86,0.03,86.0,1.4,129.963,83.575,76.655,6.92
1511,../../output/MediumBottle/Medium_130_1399_88,0.03,88.0,1.4,129.963,93.48,86.445,7.035
1512,../../output/MediumBottle/Medium_130_1399_90,0.03,90.0,1.4,129.963,101.707,93.5775,8.13
1513,../../output/MediumBottle/Medium_130_1799_20,0.03,20.0,1.8,129.963,0.0075,0.005,0.0025
1514,../../output/MediumBottle/Medium_130_1799_22,0.03,22.0,1.8,129.963,0.0075,0.0025,0.005
1515,../../output/MediumBottle/Medium_130_1799_24,0.03,24.0,1.8,129.963,0.0025,0.0025,0.0
1516,../../output/MediumBottle/Medium_130_1799_26,0.03,26.0,1.8,129.963,0.0025,0.0025,0.0
1517,../../output/MediumBottle/Medium_130_1799_28,0.03,28.0,1.8,129.963,0.0025,0.0025,0.0
1518,../../output/MediumBottle/Medium_130_1799_30,0.03,30.0,1.8,129.963,0.005,0.0025,0.0025
1519,../../output/MediumBottle/Medium_130_1799_32,0.03,32.0,1.8,129.963,0.0025,0.0025,0.0
1520,../../output/MediumBottle/Medium_130_1799_34,0.03,34.0,1.8,129.963,0.005,0.0025,0.0025
1521,../../output/MediumBottle/Medium_130_1799_36,0.03,36.0,1.8,129.963,0.005,0.0025,0.0025
1522,../../output/MediumBottle/Medium_130_1799_38,0.03,38.0,1.8,129.963,0.0025,0.0025,0.0
1523,../../output/MediumBottle/Medium_130_1799_40,0.03,40.0,1.8,129.963,0.0025,0.0025,0.0
1524,../../output/MediumBottle/Medium_130_1799_42,0.03,42.0,1.8,129.963,0.0025,0.0025,0.0
1525,../../output/MediumBottle/Medium_130_1799_44,0.03,44.0,1.8,129.963,0.0025,0.0025,0.0
1526,../../output/MediumBottle/Medium_130_1799_46,0.03,46.0,1.8,129.963,0.0025,0.0025,0.0
1527,../../output/MediumBottle/Medium_130_1799_48,0.03,48.0,1.8,129.963,0.0025,0.0025,0.0
1528,../../output/MediumBottle/Medium_130_1799_50,0.03,50.0,1.8,129.963,0.0025,0.0025,0.0
1529,../../output/MediumBottle/Medium_130_1799_52,0.03,52.0,1.8,129.963,0.01,0.005,0.005
1530,../../output/MediumBottle/Medium_130_1799_54,0.03,54.0,1.8,129.963,0.005,0.0025,0.0025
1531,../../output/MediumBottle/Medium_130_1799_56,0.03,56.0,1.8,129.963,0.025,0.005,0.02
1532,../../output/MediumBottle/Medium_130_1799_58,0.03,58.0,1.8,129.963,0.015,0.0075,0.0075
1533,../../output/MediumBottle/Medium_130_1799_60,0.03,60.0,1.8,129.963,0.03,0.005,0.025
1534,../../output/MediumBottle/Medium_130_1799_62,0.03,62.0,1.8,129.963,0.0475,0.02,0.0275
1535,../../output/MediumBottle/Medium_130_1799_64,0.03,64.0,1.8,129.963,0.2025,0.185,0.0175
1536,../../output/MediumBottle/Medium_130_1799_66,0.03,66.0,1.8,129.963,1.4975,1.4775,0.02
1537,../../output/MediumBottle/Medium_130_1799_68,0.03,68.0,1.8,129.963,4.4825,4.4575,0.025
1538,../../output/MediumBottle/Medium_130_1799_70,0.03,70.0,1.8,129.958,9.415,9.37,0.045
1539,../../output/MediumBottle/Medium_130_1799_72,0.03,72.0,1.8,129.963,16.1075,16.08,0.0275
1540,../../output/MediumBottle/Medium_130_1799_74,0.03,74.0,1.8,129.963,24.24,24.195,0.045
1541,../../output/MediumBottle/Medium_130_1799_76,0.03,76.0,1.8,129.963,33.335,33.15,0.185
1542,../../output/MediumBottle/Medium_130_1799_78,0.03,78.0,1.8,129.963,43.2475,43.0325,0.215
1543,../../output/MediumBottle/Medium_130_1799_80,0.03,80.0,1.8,129.963,53.5775,52.5425,1.035
1544,../../output/MediumBottle/Medium_130_1799_82,0.03,82.0,1.8,129.963,64.135,63.36,0.775
1545,../../output/MediumBottle/Medium_130_1799_84,0.03,84.0,1.8,129.963,74.6075,70.085,4.5225
1546,../../output/MediumBottle/Medium_130_1799_86,0.03,86.0,1.8,129.963,84.9475,77.7775,7.17
1547,../../output/MediumBottle/Medium_130_1799_88,0.03,88.0,1.8,129.963,94.7375,86.8875,7.85
1548,../../output/MediumBottle/Medium_130_1799_90,0.03,90.0,1.8,129.963,102.74,94.4225,8.3175
1549,../../output/MediumBottle/Medium_130_200_20,0.03,20.0,0.2,129.963,0.0025,0.0025,0.0
1550,../../output/MediumBottle/Medium_130_200_22,0.03,22.0,0.2,129.963,0.0025,0.0025,0.0
1551,../../output/MediumBottle/Medium_130_200_24,0.03,24.0,0.2,129.963,0.0025,0.0025,0.0
1552,../../output/MediumBottle/Medium_130_200_26,0.03,26.0,0.2,129.963,0.005,0.005,0.0
1553,../../output/MediumBottle/Medium_130_200_28,0.03,28.0,0.2,129.963,0.0025,0.0025,0.0
1554,../../output/MediumBottle/Medium_130_200_30,0.03,30.0,0.2,129.963,0.005,0.005,0.0
1555,../../output/MediumBottle/Medium_130_200_32,0.03,32.0,0.2,129.963,0.005,0.005,0.0
1556,../../output/MediumBottle/Medium_130_200_34,0.03,34.0,0.2,129.963,0.005,0.0025,0.0025
1557,../../output/MediumBottle/Medium_130_200_36,0.03,36.0,0.2,129.963,0.005,0.0025,0.0025
1558,../../output/MediumBottle/Medium_130_200_38,0.03,38.0,0.2,129.963,0.0025,0.0025,0.0
1559,../../output/MediumBottle/Medium_130_200_40,0.03,40.0,0.2,129.963,0.0025,0.0025,0.0
1560,../../output/MediumBottle/Medium_130_200_42,0.03,42.0,0.2,129.963,0.005,0.005,0.0
1561,../../output/MediumBottle/Medium_130_200_44,0.03,44.0,0.2,129.963,0.005,0.005,0.0
1562,../../output/MediumBottle/Medium_130_200_46,0.03,46.0,0.2,129.963,0.0025,0.0025,0.0
1563,../../output/MediumBottle/Medium_130_200_48,0.03,48.0,0.2,129.963,0.005,0.0025,0.0025
1564,../../output/MediumBottle/Medium_130_200_50,0.03,50.0,0.2,129.963,0.0075,0.005,0.0025
1565,../../output/MediumBottle/Medium_130_200_52,0.03,52.0,0.2,129.963,0.005,0.0025,0.0025
1566,../../output/MediumBottle/Medium_130_200_54,0.03,54.0,0.2,129.963,0.005,0.0025,0.0025
1567,../../output/MediumBottle/Medium_130_200_56,0.03,56.0,0.2,129.963,0.01,0.005,0.005
1568,../../output/MediumBottle/Medium_130_200_58,0.03,58.0,0.2,129.963,0.015,0.005,0.01
1569,../../output/MediumBottle/Medium_130_200_60,0.03,60.0,0.2,129.963,0.0225,0.0125,0.01
1570,../../output/MediumBottle/Medium_130_200_62,0.03,62.0,0.2,129.963,0.03,0.015,0.015
1571,../../output/MediumBottle/Medium_130_200_64,0.03,64.0,0.2,129.963,0.165,0.145,0.02
1572,../../output/MediumBottle/Medium_130_200_66,0.03,66.0,0.2,129.963,0.955,0.935,0.02
1573,../../output/MediumBottle/Medium_130_200_68,0.03,68.0,0.2,129.963,3.0675,3.0425,0.025
1574,../../output/MediumBottle/Medium_130_200_70,0.03,70.0,0.2,129.963,6.8375,6.8175,0.02
1575,../../output/MediumBottle/Medium_130_200_72,0.03,72.0,0.2,129.963,12.5775,12.5375,0.04
1576,../../output/MediumBottle/Medium_130_200_74,0.03,74.0,0.2,129.963,19.8125,19.79,0.0225
1577,../../output/MediumBottle/Medium_130_200_76,0.03,76.0,0.2,129.963,28.255,28.2075,0.0475
1578,../../output/MediumBottle/Medium_130_200_78,0.03,78.0,0.2,129.963,37.75,37.53,0.22
1579,../../output/MediumBottle/Medium_130_200_80,0.03,80.0,0.2,129.963,47.71,47.2,0.51
1580,../../output/MediumBottle/Medium_130_200_82,0.03,82.0,0.2,129.963,58.1675,57.1025,1.065
1581,../../output/MediumBottle/Medium_130_200_84,0.03,84.0,0.2,129.963,68.66,66.6075,2.0525
1582,../../output/MediumBottle/Medium_130_200_86,0.03,86.0,0.2,129.963,79.055,72.185,6.87
1583,../../output/MediumBottle/Medium_130_200_88,0.03,88.0,0.2,129.963,89.2575,80.605,8.6525
1584,../../output/MediumBottle/Medium_130_200_90,0.03,90.0,0.2,129.963,98.08,89.36,8.72
1585,../../output/MediumBottle/Medium_130_600_20,0.03,20.0,0.6,129.963,0.0025,0.0025,0.0
1586,../../output/MediumBottle/Medium_130_600_22,0.03,22.0,0.6,129.963,0.0025,0.0025,0.0
1587,../../output/MediumBottle/Medium_130_600_24,0.03,24.0,0.6,129.963,0.0025,0.0025,0.0
1588,../../output/MediumBottle/Medium_130_600_26,0.03,26.0,0.6,129.963,0.0025,0.0025,0.0
1589,../../output/MediumBottle/Medium_130_600_28,0.03,28.0,0.6,129.963,0.005,0.0025,0.0025
1590,../../output/MediumBottle/Medium_130_600_30,0.03,30.0,0.6,129.963,0.0025,0.0025,0.0
1591,../../output/MediumBottle/Medium_130_600_32,0.03,32.0,0.6,129.963,0.0075,0.0075,0.0
1592,../../output/MediumBottle/Medium_130_600_34,0.03,34.0,0.6,129.963,0.005,0.0025,0.0025
1593,../../output/MediumBottle/Medium_130_600_36,0.03,36.0,0.6,129.963,0.0025,0.0025,0.0
1594,../../output/MediumBottle/Medium_130_600_38,0.03,38.0,0.6,129.963,0.005,0.0025,0.0025
1595,../../output/MediumBottle/Medium_130_600_40,0.03,40.0,0.6,129.963,0.005,0.005,0.0
1596,../../output/MediumBottle/Medium_130_600_42,0.03,42.0,0.6,129.963,0.0025,0.0025,0.0
1597,../../output/MediumBottle/Medium_130_600_44,0.03,44.0,0.6,129.963,0.005,0.005,0.0
1598,../../output/MediumBottle/Medium_130_600_46,0.03,46.0,0.6,129.963,0.0025,0.0025,0.0
1599,../../output/MediumBottle/Medium_130_600_48,0.03,48.0,0.6,129.963,0.0075,0.0075,0.0
1600,../../output/MediumBottle/Medium_130_600_50,0.03,50.0,0.6,129.963,0.005,0.0025,0.0025
1601,../../output/MediumBottle/Medium_130_600_52,0.03,52.0,0.6,129.963,0.005,0.0025,0.0025
1602,../../output/MediumBottle/Medium_130_600_54,0.03,54.0,0.6,129.963,0.0075,0.005,0.0025
1603,../../output/MediumBottle/Medium_130_600_56,0.03,56.0,0.6,129.963,0.0175,0.0075,0.01
1604,../../output/MediumBottle/Medium_130_600_58,0.03,58.0,0.6,129.963,0.025,0.01,0.015
1605,../../output/MediumBottle/Medium_130_600_60,0.03,60.0,0.6,129.963,0.0175,0.005,0.0125
1606,../../output/MediumBottle/Medium_130_600_62,0.03,62.0,0.6,129.963,0.0275,0.01,0.0175
1607,../../output/MediumBottle/Medium_130_600_64,0.03,64.0,0.6,129.963,0.16,0.1425,0.0175
1608,../../output/MediumBottle/Medium_130_600_66,0.03,66.0,0.6,129.963,1.115,1.0875,0.0275
1609,../../output/MediumBottle/Medium_130_600_68,0.03,68.0,0.6,129.963,3.4275,3.4075,0.02
1610,../../output/MediumBottle/Medium_130_600_70,0.03,70.0,0.6,129.963,7.555,7.525,0.03
1611,../../output/MediumBottle/Medium_130_600_72,0.03,72.0,0.6,129.963,13.5375,13.5125,0.025
1612,../../output/MediumBottle/Medium_130_600_74,0.03,74.0,0.6,129.963,21.015,20.9875,0.0275
1613,../../output/MediumBottle/Medium_130_600_76,0.03,76.0,0.6,129.963,29.6025,29.56,0.0425
1614,../../output/MediumBottle/Medium_130_600_78,0.03,78.0,0.6,129.963,39.1825,39.0425,0.14
1615,../../output/MediumBottle/Medium_130_600_80,0.03,80.0,0.6,129.963,49.255,48.8175,0.4375
1616,../../output/MediumBottle/Medium_130_600_82,0.03,82.0,0.6,129.963,59.795,59.1325,0.6625
1617,../../output/MediumBottle/Medium_130_600_84,0.03,84.0,0.6,129.963,70.2175,67.4525,2.765
1618,../../output/MediumBottle/Medium_130_600_86,0.03,86.0,0.6,129.963,80.7275,73.645,7.0825
1619,../../output/MediumBottle/Medium_130_600_88,0.03,88.0,0.6,129.963,90.765,82.7875,7.9775
1620,../../output/MediumBottle/Medium_130_600_90,0.03,90.0,0.6,129.963,99.3875,90.565,8.8225
1621,../../output/MediumBottle/Medium_140_1000_20,0.03,20.0,1.0,139.968,0.0,0.0,0.0
1622,../../output/MediumBottle/Medium_140_1000_22,0.03,22.0,1.0,139.968,0.0,0.0,0.0
1623,../../output/MediumBottle/Medium_140_1000_24,0.03,24.0,1.0,139.968,0.0,0.0,0.0
1624,../../output/MediumBottle/Medium_140_1000_26,0.03,26.0,1.0,139.968,0.0025,0.0025,0.0
1625,../../output/MediumBottle/Medium_140_1000_28,0.03,28.0,1.0,139.968,0.005,0.005,0.0
1626,../../output/MediumBottle/Medium_140_1000_30,0.03,30.0,1.0,139.968,0.0,0.0,0.0
1627,../../output/MediumBottle/Medium_140_1000_32,0.03,32.0,1.0,139.968,0.0025,0.0025,0.0
1628,../../output/MediumBottle/Medium_140_1000_34,0.03,34.0,1.0,139.968,0.005,0.0,0.005
1629,../../output/MediumBottle/Medium_140_1000_36,0.03,36.0,1.0,139.968,0.0025,0.0,0.0025
1630,../../output/MediumBottle/Medium_140_1000_38,0.03,38.0,1.0,139.968,0.0,0.0,0.0
1631,../../output/MediumBottle/Medium_140_1000_40,0.03,40.0,1.0,139.968,0.0,0.0,0.0
1632,../../output/MediumBottle/Medium_140_1000_42,0.03,42.0,1.0,139.968,0.0,0.0,0.0
1633,../../output/MediumBottle/Medium_140_1000_44,0.03,44.0,1.0,139.968,0.0,0.0,0.0
1634,../../output/MediumBottle/Medium_140_1000_46,0.03,46.0,1.0,139.968,0.0,0.0,0.0
1635,../../output/MediumBottle/Medium_140_1000_48,0.03,48.0,1.0,139.968,0.005,0.0,0.005
1636,../../output/MediumBottle/Medium_140_1000_50,0.03,50.0,1.0,139.968,0.01,0.0,0.01
1637,../../output/MediumBottle/Medium_140_1000_52,0.03,52.0,1.0,139.968,0.0075,0.0025,0.005
1638,../../output/MediumBottle/Medium_140_1000_54,0.03,54.0,1.0,139.968,0.0125,0.0075,0.005
1639,../../output/MediumBottle/Medium_140_1000_56,0.03,56.0,1.0,139.968,0.015,0.01,0.005
1640,../../output/MediumBottle/Medium_140_1000_58,0.03,58.0,1.0,139.968,0.0225,0.01,0.0125
1641,../../output/MediumBottle/Medium_140_1000_60,0.03,60.0,1.0,139.968,0.025,0.0075,0.0175
1642,../../output/MediumBottle/Medium_140_1000_62,0.03,62.0,1.0,139.968,0.1075,0.085,0.0225
1643,../../output/MediumBottle/Medium_140_1000_64,0.03,64.0,1.0,139.968,0.885,0.8675,0.0175
1644,../../output/MediumBottle/Medium_140_1000_66,0.03,66.0,1.0,139.968,3.075,3.0475,0.0275
1645,../../output/MediumBottle/Medium_140_1000_68,0.03,68.0,1.0,139.968,7.1325,7.1075,0.025
1646,../../output/MediumBottle/Medium_140_1000_70,0.03,70.0,1.0,139.968,13.085,13.055,0.03
1647,../../output/MediumBottle/Medium_140_1000_72,0.03,72.0,1.0,139.968,20.5275,20.495,0.0325
1648,../../output/MediumBottle/Medium_140_1000_74,0.03,74.0,1.0,139.968,29.1925,29.1475,0.045
1649,../../output/MediumBottle/Medium_140_1000_76,0.03,76.0,1.0,139.968,38.6325,38.525,0.1075
1650,../../output/MediumBottle/Medium_140_1000_78,0.03,78.0,1.0,139.968,48.9225,48.6725,0.25
1651,../../output/MediumBottle/Medium_140_1000_80,0.03,80.0,1.0,139.968,59.58,58.62,0.96
1652,../../output/MediumBottle/Medium_140_1000_82,0.03,82.0,1.0,139.968,70.41,69.1325,1.2775
1653,../../output/MediumBottle/Medium_140_1000_84,0.03,84.0,1.0,139.968,81.13,75.6725,5.4575
1654,../../output/MediumBottle/Medium_140_1000_86,0.03,86.0,1.0,139.968,91.6775,83.88,7.7975
1655,../../output/MediumBottle/Medium_140_1000_88,0.03,88.0,1.0,139.968,101.793,93.1325,8.66
1656,../../output/MediumBottle/Medium_140_1000_90,0.03,90.0,1.0,139.968,110.45,101.313,9.1375
1657,../../output/MediumBottle/Medium_140_1399_20,0.03,20.0,1.4,139.968,0.0,0.0,0.0
1658,../../output/MediumBottle/Medium_140_1399_22,0.03,22.0,1.4,139.968,0.0025,0.0025,0.0
1659,../../output/MediumBottle/Medium_140_1399_24,0.03,24.0,1.4,139.968,0.005,0.0,0.005
1660,../../output/MediumBottle/Medium_140_1399_26,0.03,26.0,1.4,139.968,0.0,0.0,0.0
1661,../../output/MediumBottle/Medium_140_1399_28,0.03,28.0,1.4,139.968,0.0,0.0,0.0
1662,../../output/MediumBottle/Medium_140_1399_30,0.03,30.0,1.4,139.968,0.0025,0.0025,0.0
1663,../../output/MediumBottle/Medium_140_1399_32,0.03,32.0,1.4,139.968,0.0025,0.0,0.0025
1664,../../output/MediumBottle/Medium_140_1399_34,0.03,34.0,1.4,139.968,0.0,0.0,0.0
1665,../../output/MediumBottle/Medium_140_1399_36,0.03,36.0,1.4,139.968,0.0,0.0,0.0
1666,../../output/MediumBottle/Medium_140_1399_38,0.03,38.0,1.4,139.968,0.0,0.0,0.0
1667,../../output/MediumBottle/Medium_140_1399_40,0.03,40.0,1.4,139.968,0.0025,0.0,0.0025
1668,../../output/MediumBottle/Medium_140_1399_42,0.03,42.0,1.4,139.968,0.005,0.005,0.0
1669,../../output/MediumBottle/Medium_140_1399_44,0.03,44.0,1.4,139.968,0.005,0.005,0.0
1670,../../output/MediumBottle/Medium_140_1399_46,0.03,46.0,1.4,139.968,0.005,0.005,0.0
1671,../../output/MediumBottle/Medium_140_1399_48,0.03,48.0,1.4,139.968,0.0,0.0,0.0
1672,../../output/MediumBottle/Medium_140_1399_50,0.03,50.0,1.4,139.968,0.0125,0.0075,0.005
1673,../../output/MediumBottle/Medium_140_1399_52,0.03,52.0,1.4,139.968,0.0125,0.0,0.0125
1674,../../output/MediumBottle/Medium_140_1399_54,0.03,54.0,1.4,139.968,0.015,0.0075,0.0075
1675,../../output/MediumBottle/Medium_140_1399_56,0.03,56.0,1.4,139.968,0.02,0.005,0.015
1676,../../output/MediumBottle/Medium_140_1399_58,0.03,58.0,1.4,139.968,0.0225,0.0075,0.015
1677,../../output/MediumBottle/Medium_140_200_20,0.03,20.0,0.2,139.968,0.0025,0.0025,0.0
1678,../../output/MediumBottle/Medium_140_200_22,0.03,22.0,0.2,139.968,0.0,0.0,0.0
1679,../../output/MediumBottle/Medium_140_200_24,0.03,24.0,0.2,139.968,0.0,0.0,0.0
1680,../../output/MediumBottle/Medium_140_200_26,0.03,26.0,0.2,139.968,0.0,0.0,0.0
1681,../../output/MediumBottle/Medium_140_200_28,0.03,28.0,0.2,139.968,0.0,0.0,0.0
1682,../../output/MediumBottle/Medium_140_200_30,0.03,30.0,0.2,139.968,0.0025,0.0025,0.0
1683,../../output/MediumBottle/Medium_140_200_32,0.03,32.0,0.2,139.968,0.0025,0.0025,0.0
1684,../../output/MediumBottle/Medium_140_200_34,0.03,34.0,0.2,139.968,0.0025,0.0,0.0025
1685,../../output/MediumBottle/Medium_140_200_36,0.03,36.0,0.2,139.968,0.0025,0.0,0.0025
1686,../../output/MediumBottle/Medium_140_200_38,0.03,38.0,0.2,139.968,0.0025,0.0025,0.0
1687,../../output/MediumBottle/Medium_140_200_40,0.03,40.0,0.2,139.968,0.0025,0.0025,0.0
1688,../../output/MediumBottle/Medium_140_200_42,0.03,42.0,0.2,139.968,0.005,0.0025,0.0025
1689,../../output/MediumBottle/Medium_140_200_44,0.03,44.0,0.2,139.968,0.005,0.0025,0.0025
1690,../../output/MediumBottle/Medium_140_200_46,0.03,46.0,0.2,139.968,0.0025,0.0025,0.0
1691,../../output/MediumBottle/Medium_140_200_48,0.03,48.0,0.2,139.968,0.0025,0.0025,0.0
1692,../../output/MediumBottle/Medium_140_200_50,0.03,50.0,0.2,139.968,0.0025,0.0,0.0025
1693,../../output/MediumBottle/Medium_140_200_52,0.03,52.0,0.2,139.968,0.005,0.0025,0.0025
1694,../../output/MediumBottle/Medium_140_200_54,0.03,54.0,0.2,139.968,0.02,0.005,0.015
1695,../../output/MediumBottle/Medium_140_200_56,0.03,56.0,0.2,139.968,0.02,0.0075,0.0125
1696,../../output/MediumBottle/Medium_140_200_58,0.03,58.0,0.2,139.968,0.02,0.005,0.015
1697,../../output/MediumBottle/Medium_140_200_60,0.03,60.0,0.2,139.968,0.03,0.0075,0.0225
1698,../../output/MediumBottle/Medium_140_200_62,0.03,62.0,0.2,139.968,0.08,0.0575,0.0225
1699,../../output/MediumBottle/Medium_140_200_64,0.03,64.0,0.2,139.968,0.6725,0.6525,0.02
1700,../../output/MediumBottle/Medium_140_200_66,0.03,66.0,0.2,139.968,2.4125,2.4,0.0125
1701,../../output/MediumBottle/Medium_140_200_68,0.03,68.0,0.2,139.968,5.855,5.8275,0.0275
1702,../../output/MediumBottle/Medium_140_200_70,0.03,70.0,0.2,139.968,11.27,11.245,0.025
1703,../../output/MediumBottle/Medium_140_200_72,0.03,72.0,0.2,139.968,18.3125,18.2725,0.04
1704,../../output/MediumBottle/Medium_140_200_74,0.03,74.0,0.2,139.968,26.5625,26.5275,0.035
1705,../../output/MediumBottle/Medium_140_200_76,0.03,76.0,0.2,139.968,35.7725,35.725,0.0475
1706,../../output/MediumBottle/Medium_140_200_78,0.03,78.0,0.2,139.968,45.805,45.6375,0.1675
1707,../../output/MediumBottle/Medium_140_200_80,0.03,80.0,0.2,139.968,56.375,55.8325,0.5425
1708,../../output/MediumBottle/Medium_140_200_82,0.03,82.0,0.2,139.968,67.1825,66.1925,0.99
1709,../../output/MediumBottle/Medium_140_200_84,0.03,84.0,0.2,139.968,77.9325,73.205,4.7275
1710,../../output/MediumBottle/Medium_140_200_86,0.03,86.0,0.2,139.968,88.59,79.6875,8.9025
1711,../../output/MediumBottle/Medium_140_200_88,0.03,88.0,0.2,139.968,98.88,90.7225,8.1575
1712,../../output/MediumBottle/Medium_140_200_90,0.03,90.0,0.2,139.968,107.96,99.4825,8.4775
1713,../../output/MediumBottle/Medium_140_600_20,0.03,20.0,0.6,139.968,0.005,0.0,0.005
1714,../../output/MediumBottle/Medium_140_600_22,0.03,22.0,0.6,139.968,0.0,0.0,0.0
1715,../../output/MediumBottle/Medium_140_600_24,0.03,24.0,0.6,139.968,0.0,0.0,0.0
1716,../../output/MediumBottle/Medium_140_600_26,0.03,26.0,0.6,139.968,0.0,0.0,0.0
1717,../../output/MediumBottle/Medium_140_600_28,0.03,28.0,0.6,139.968,0.0025,0.0,0.0025
1718,../../output/MediumBottle/Medium_140_600_30,0.03,30.0,0.6,139.968,0.0025,0.0025,0.0
1719,../../output/MediumBottle/Medium_140_600_32,0.03,32.0,0.6,139.968,0.0025,0.0025,0.0
1720,../../output/MediumBottle/Medium_140_600_34,0.03,34.0,0.6,139.968,0.0025,0.0025,0.0
1721,../../output/MediumBottle/Medium_140_600_36,0.03,36.0,0.6,139.968,0.0,0.0,0.0
1722,../../output/MediumBottle/Medium_140_600_38,0.03,38.0,0.6,139.968,0.0,0.0,0.0
1723,../../output/MediumBottle/Medium_140_600_40,0.03,40.0,0.6,139.968,0.005,0.0025,0.0025
